date,expiration,contractLength,type,strike,bid,ask,midpoint,blackScholesPrice,stockPriceAtExpiration,profitable,return
2015-01-02,2015-01-17,15,call,54.0,0.0,0.25,0.125,0.0,22.61,False,0.0
2015-01-02,2015-01-17,15,call,55.0,0.0,0.25,0.125,0.0,22.61,False,0.0
2015-01-02,2015-01-17,15,call,60.0,0.0,0.25,0.125,0.0,22.61,False,0.0
2015-01-02,2015-01-17,15,call,70.0,0.0,0.25,0.125,0.0,22.61,False,0.0
2015-01-05,2015-01-17,12,call,15.0,5.9,6.9,6.4,6.0647872270180745,22.61,True,18.906249999999986
2015-01-05,2015-01-17,12,call,18.0,3.2,3.9,3.55,3.067750808810633,22.61,True,29.859154929577453
2015-01-05,2015-01-17,12,call,19.0,2.5,3.0,2.75,2.069849990738664,22.61,True,31.272727272727252
2015-01-05,2015-01-17,12,call,20.0,1.7,1.9,1.7999999999999998,1.1054395646427686,22.61,True,44.999999999999986
2015-01-05,2015-01-17,12,call,21.0,1.0,1.25,1.125,0.36869561746262924,22.61,True,43.111111111111065
2015-01-05,2015-01-17,12,call,22.0,0.6,0.75,0.675,0.05973021723081651,22.61,False,90.37037037037028
2015-01-05,2015-01-17,12,call,23.0,0.4,0.5,0.45,0.004124896665395561,22.61,False,0.0
2015-01-05,2015-01-17,12,call,24.0,0.2,0.35,0.275,0.00011976414196360197,22.61,False,0.0
2015-01-05,2015-01-17,12,call,25.0,0.15,0.3,0.22499999999999998,1.530526138345098e-06,22.61,False,0.0
2015-01-05,2015-01-17,12,call,26.0,0.1,0.25,0.175,9.212000673624514e-09,22.61,False,0.0
2015-01-05,2015-01-17,12,call,27.0,0.05,0.25,0.15,2.8069010090397422e-11,22.61,False,0.0
2015-01-05,2015-01-17,12,call,28.0,0.05,0.3,0.175,4.720629468570267e-14,22.61,False,0.0
2015-01-05,2015-01-17,12,call,29.0,0.0,0.25,0.125,-3.01340517349665e-16,22.61,False,0.0
2015-01-05,2015-01-17,12,call,30.0,0.0,0.25,0.125,0.0,22.61,False,0.0
2015-01-05,2015-01-17,12,call,31.0,0.0,0.25,0.125,0.0,22.61,False,0.0
2015-01-05,2015-01-17,12,call,32.0,0.0,0.2,0.1,0.0,22.61,False,0.0
2015-01-05,2015-01-17,12,call,33.0,0.0,0.25,0.125,0.0,22.61,False,0.0
2015-01-05,2015-01-17,12,call,36.0,0.0,0.25,0.125,0.0,22.61,False,0.0
2015-01-05,2015-01-17,12,call,37.0,0.0,0.25,0.125,0.0,22.61,False,0.0
2015-01-05,2015-01-17,12,call,38.0,0.0,0.25,0.125,0.0,22.61,False,0.0
2015-01-05,2015-01-17,12,call,39.0,0.0,0.25,0.125,0.0,22.61,False,0.0
2015-01-05,2015-01-17,12,call,41.0,0.0,0.25,0.125,0.0,22.61,False,0.0
2015-01-05,2015-01-17,12,call,49.0,0.0,0.25,0.125,0.0,22.61,False,0.0
2015-01-05,2015-01-17,12,call,50.0,0.0,0.25,0.125,0.0,22.61,False,0.0
2015-01-05,2015-01-17,12,call,52.0,0.0,0.25,0.125,0.0,22.61,False,0.0
2015-01-05,2015-01-17,12,call,53.0,0.0,0.25,0.125,0.0,22.61,False,0.0
2015-01-05,2015-01-17,12,call,54.0,0.0,0.25,0.125,0.0,22.61,False,0.0
2015-01-05,2015-01-17,12,call,55.0,0.0,0.25,0.125,0.0,22.61,False,0.0
2015-01-05,2015-01-17,12,call,60.0,0.0,0.25,0.125,0.0,22.61,False,0.0
2015-01-05,2015-01-17,12,call,70.0,0.0,0.25,0.125,0.0,22.61,False,0.0
2015-01-06,2015-01-17,11,call,15.0,6.8,7.5,7.15,6.663555515261821,22.61,True,6.433566433566421
2015-01-06,2015-01-17,11,call,18.0,3.3,4.5,3.9,3.6666967784419633,22.61,True,18.205128205128194
2015-01-06,2015-01-17,11,call,19.0,2.8,3.5,3.15,2.6743648905437,22.61,True,14.603174603174587
2015-01-06,2015-01-17,11,call,20.0,1.95,2.45,2.2,1.7255567108834313,22.61,True,18.6363636363636
2015-01-06,2015-01-17,11,call,21.0,1.15,1.7,1.4249999999999998,0.9234225202333537,22.61,True,12.982456140350852
2015-01-06,2015-01-17,11,call,22.0,0.7,1.0,0.85,0.38553578061253724,22.61,False,71.76470588235287
2015-01-06,2015-01-17,11,call,23.0,0.4,0.65,0.525,0.12075294429049377,22.61,False,0.0
2015-01-06,2015-01-17,11,call,24.0,0.2,0.5,0.35,0.027981347123319678,22.61,False,0.0
2015-01-06,2015-01-17,11,call,25.0,0.1,0.3,0.2,0.004819723450291968,22.61,False,0.0
2015-01-06,2015-01-17,11,call,26.0,0.1,0.3,0.2,0.0006266673535295503,22.61,False,0.0
2015-01-06,2015-01-17,11,call,27.0,0.05,0.2,0.125,6.277151842475331e-05,22.61,False,0.0
2015-01-06,2015-01-17,11,call,28.0,0.0,0.25,0.125,4.9517279181311e-06,22.61,False,0.0
2015-01-06,2015-01-17,11,call,29.0,0.0,0.25,0.125,3.1441234998260705e-07,22.61,False,0.0
2015-01-06,2015-01-17,11,call,30.0,0.0,0.25,0.125,1.6405976893160496e-08,22.61,False,0.0
2015-01-06,2015-01-17,11,call,31.0,0.0,0.25,0.125,7.171885244322696e-10,22.61,False,0.0
2015-01-06,2015-01-17,11,call,32.0,0.0,0.2,0.1,2.6733509249237323e-11,22.61,False,0.0
2015-01-06,2015-01-17,11,call,33.0,0.0,0.25,0.125,8.651207030508071e-13,22.61,False,0.0
2015-01-06,2015-01-17,11,call,36.0,0.0,0.25,0.125,4.070373613820335e-16,22.61,False,0.0
2015-01-06,2015-01-17,11,call,37.0,0.0,0.25,0.125,0.0,22.61,False,0.0
2015-01-06,2015-01-17,11,call,38.0,0.0,0.25,0.125,0.0,22.61,False,0.0
2015-01-06,2015-01-17,11,call,39.0,0.0,0.25,0.125,0.0,22.61,False,0.0
2015-01-06,2015-01-17,11,call,41.0,0.0,0.25,0.125,0.0,22.61,False,0.0
2015-01-06,2015-01-17,11,call,49.0,0.0,0.25,0.125,0.0,22.61,False,0.0
2015-01-06,2015-01-17,11,call,50.0,0.0,0.25,0.125,0.0,22.61,False,0.0
2015-01-06,2015-01-17,11,call,52.0,0.0,0.25,0.125,0.0,22.61,False,0.0
2015-01-06,2015-01-17,11,call,53.0,0.0,0.25,0.125,0.0,22.61,False,0.0
2015-01-06,2015-01-17,11,call,54.0,0.0,0.25,0.125,0.0,22.61,False,0.0
2015-01-06,2015-01-17,11,call,55.0,0.0,0.25,0.125,0.0,22.61,False,0.0
2015-01-06,2015-01-17,11,call,60.0,0.0,0.25,0.125,0.0,22.61,False,0.0
2015-01-06,2015-01-17,11,call,70.0,0.0,0.25,0.125,0.0,22.61,False,0.0
2015-01-07,2015-01-17,10,call,15.0,6.2,7.0,6.6,6.832323701900409,22.61,True,15.303030303030301
2015-01-07,2015-01-17,10,call,18.0,3.2,4.0,3.6,3.834909560893241,22.61,True,28.05555555555554
2015-01-07,2015-01-17,10,call,19.0,2.2,2.95,2.575,2.8386969321919793,22.61,True,40.19417475728152
2015-01-07,2015-01-17,10,call,20.0,1.55,2.0,1.775,1.8699450445954504,22.61,True,47.04225352112674
2015-01-07,2015-01-17,10,call,21.0,0.8,1.3,1.05,1.0204448048558152,22.61,True,53.33333333333328
2015-01-07,2015-01-17,10,call,22.0,0.45,0.6,0.525,0.42748856320157635,22.61,True,16.190476190476076
2015-01-07,2015-01-17,10,call,23.0,0.25,0.4,0.325,0.13025467072370578,22.61,False,0.0
2015-01-07,2015-01-17,10,call,24.0,0.15,0.3,0.22499999999999998,0.028217548494079425,22.61,False,0.0
2015-01-07,2015-01-17,10,call,25.0,0.0,0.25,0.125,0.004353349830817921,22.61,False,0.0
2015-01-07,2015-01-17,10,call,26.0,0.0,0.25,0.125,0.0004859926877363342,22.61,False,0.0
2015-01-07,2015-01-17,10,call,28.0,0.0,0.25,0.125,2.5190714022295683e-06,22.61,False,0.0
2015-01-07,2015-01-17,10,call,29.0,0.0,0.25,0.125,1.22974173425472e-07,22.61,False,0.0
2015-01-07,2015-01-17,10,call,30.0,0.0,0.25,0.125,4.785194357109e-09,22.61,False,0.0
2015-01-07,2015-01-17,10,call,31.0,0.0,0.25,0.125,1.5175459092285893e-10,22.61,False,0.0
2015-01-07,2015-01-17,10,call,32.0,0.0,0.2,0.1,4.004222133312725e-12,22.61,False,0.0
2015-01-07,2015-01-17,10,call,33.0,0.0,0.25,0.125,8.947878336996136e-14,22.61,False,0.0
2015-01-07,2015-01-17,10,call,36.0,0.0,0.25,0.125,0.0,22.61,False,0.0
2015-01-07,2015-01-17,10,call,37.0,0.0,0.25,0.125,0.0,22.61,False,0.0
2015-01-07,2015-01-17,10,call,38.0,0.0,0.25,0.125,0.0,22.61,False,0.0
2015-01-07,2015-01-17,10,call,39.0,0.0,0.25,0.125,0.0,22.61,False,0.0
2015-01-07,2015-01-17,10,call,41.0,0.0,0.25,0.125,0.0,22.61,False,0.0
2015-01-07,2015-01-17,10,call,49.0,0.0,0.25,0.125,0.0,22.61,False,0.0
2015-01-07,2015-01-17,10,call,50.0,0.0,0.25,0.125,0.0,22.61,False,0.0
2015-01-07,2015-01-17,10,call,52.0,0.0,0.25,0.125,0.0,22.61,False,0.0
2015-01-07,2015-01-17,10,call,53.0,0.0,0.25,0.125,0.0,22.61,False,0.0
2015-01-07,2015-01-17,10,call,54.0,0.0,0.25,0.125,0.0,22.61,False,0.0
2015-01-07,2015-01-17,10,call,55.0,0.0,0.25,0.125,0.0,22.61,False,0.0
2015-01-07,2015-01-17,10,call,60.0,0.0,0.25,0.125,0.0,22.61,False,0.0
2015-01-07,2015-01-17,10,call,70.0,0.0,0.25,0.125,0.0,22.61,False,0.0
2015-01-08,2015-01-17,9,call,15.0,4.9,5.8,5.35,6.0010921022714125,22.61,True,42.242990654205606
2015-01-08,2015-01-17,9,call,18.0,2.2,2.55,2.375,3.010956371338633,22.61,True,94.10526315789471
2015-01-08,2015-01-17,9,call,19.0,1.3,1.65,1.475,2.0561243481011537,22.61,True,144.74576271186436
2015-01-08,2015-01-17,9,call,20.0,0.7,0.8,0.75,1.2192711822758167,22.61,True,247.99999999999991
2015-01-08,2015-01-17,9,call,21.0,0.25,0.35,0.3,0.6017300458968986,22.61,True,436.66666666666646
2015-01-08,2015-01-17,9,call,22.0,0.1,0.2,0.15000000000000002,0.2401306358480806,22.61,True,306.66666666666623
2015-01-08,2015-01-17,9,call,24.0,0.0,0.25,0.125,0.019540750331877632,22.61,False,0.0
2015-01-08,2015-01-17,9,call,25.0,0.0,0.2,0.1,0.004031130314647524,22.61,False,0.0
2015-01-08,2015-01-17,9,call,28.0,0.0,0.25,0.125,1.14886992075066e-05,22.61,False,0.0
2015-01-08,2015-01-17,9,call,29.0,0.0,0.25,0.125,1.1813341633212012e-06,22.61,False,0.0
2015-01-08,2015-01-17,9,call,31.0,0.0,0.25,0.125,8.439609082446586e-09,22.61,False,0.0
2015-01-08,2015-01-17,9,call,32.0,0.0,0.2,0.1,6.018498107045603e-10,22.61,False,0.0
2015-01-08,2015-01-17,9,call,33.0,0.0,0.25,0.125,3.8918493544836814e-11,22.61,False,0.0
2015-01-08,2015-01-17,9,call,36.0,0.0,0.25,0.125,4.844852378678193e-15,22.61,False,0.0
2015-01-08,2015-01-17,9,call,37.0,0.0,0.25,0.125,6.467690943692436e-17,22.61,False,0.0
2015-01-08,2015-01-17,9,call,38.0,0.0,0.25,0.125,2.2249420055835834e-16,22.61,False,0.0
2015-01-08,2015-01-17,9,call,39.0,0.0,0.25,0.125,0.0,22.61,False,0.0
2015-01-08,2015-01-17,9,call,41.0,0.0,0.25,0.125,0.0,22.61,False,0.0
2015-01-08,2015-01-17,9,call,49.0,0.0,0.25,0.125,0.0,22.61,False,0.0
2015-01-08,2015-01-17,9,call,50.0,0.0,0.25,0.125,0.0,22.61,False,0.0
2015-01-08,2015-01-17,9,call,52.0,0.0,0.25,0.125,0.0,22.61,False,0.0
2015-01-08,2015-01-17,9,call,53.0,0.0,0.25,0.125,0.0,22.61,False,0.0
2015-01-08,2015-01-17,9,call,54.0,0.0,0.25,0.125,0.0,22.61,False,0.0
2015-01-08,2015-01-17,9,call,55.0,0.0,0.25,0.125,0.0,22.61,False,0.0
2015-01-08,2015-01-17,9,call,60.0,0.0,0.25,0.125,0.0,22.61,False,0.0
2015-01-08,2015-01-17,9,call,70.0,0.0,0.25,0.125,0.0,22.61,False,0.0
2015-01-09,2015-01-17,8,call,15.0,4.8,6.1,5.449999999999999,5.256741667911411,22.61,True,39.63302752293579
2015-01-09,2015-01-17,8,call,18.0,2.55,3.0,2.775,2.333347186864426,22.61,True,66.12612612612611
2015-01-09,2015-01-17,8,call,19.0,1.5,1.9,1.7,1.5040415721960088,22.61,True,112.35294117647057
2015-01-09,2015-01-17,8,call,20.0,0.75,1.1,0.925,0.8577566768376901,22.61,True,182.16216216216208
2015-01-09,2015-01-17,8,call,21.0,0.4,0.5,0.45,0.42676917808046966,22.61,True,257.77777777777766
2015-01-09,2015-01-17,8,call,22.0,0.15,0.23,0.19,0.18424866856494493,22.61,True,221.05263157894709
2015-01-09,2015-01-17,8,call,23.0,0.05,0.15,0.1,0.06913350264411755,22.61,False,0.0
2015-01-09,2015-01-17,8,call,24.0,0.0,0.25,0.125,0.022685190018919554,22.61,False,0.0
2015-01-09,2015-01-17,8,call,28.0,0.0,0.25,0.125,8.30594160144216e-05,22.61,False,0.0
2015-01-09,2015-01-17,8,call,29.0,0.0,0.25,0.125,1.6094337893807144e-05,22.61,False,0.0
2015-01-09,2015-01-17,8,call,31.0,0.0,0.25,0.125,4.833327686354674e-07,22.61,False,0.0
2015-01-09,2015-01-17,8,call,33.0,0.0,0.25,0.125,1.1326000894026949e-08,22.61,False,0.0
2015-01-09,2015-01-17,8,call,36.0,0.0,0.25,0.125,2.8411836539667167e-11,22.61,False,0.0
2015-01-09,2015-01-17,8,call,37.0,0.0,0.25,0.125,3.579969725099058e-12,22.61,False,0.0
2015-01-09,2015-01-17,8,call,38.0,0.0,0.25,0.125,4.3808771639860855e-13,22.61,False,0.0
2015-01-09,2015-01-17,8,call,39.0,0.0,0.25,0.125,5.2198302623551894e-14,22.61,False,0.0
2015-01-09,2015-01-17,8,call,41.0,0.0,0.25,0.125,1.525732536483456e-15,22.61,False,0.0
2015-01-09,2015-01-17,8,call,49.0,0.0,0.25,0.125,0.0,22.61,False,0.0
2015-01-09,2015-01-17,8,call,50.0,0.0,0.25,0.125,0.0,22.61,False,0.0
2015-01-09,2015-01-17,8,call,52.0,0.0,0.25,0.125,0.0,22.61,False,0.0
2015-01-09,2015-01-17,8,call,53.0,0.0,0.25,0.125,0.0,22.61,False,0.0
2015-01-09,2015-01-17,8,call,54.0,0.0,0.25,0.125,0.0,22.61,False,0.0
2015-01-09,2015-01-17,8,call,55.0,0.0,0.25,0.125,0.0,22.61,False,0.0
2015-01-09,2015-01-17,8,call,60.0,0.0,0.25,0.125,0.0,22.61,False,0.0
2015-01-09,2015-01-17,8,call,70.0,0.0,0.25,0.125,0.0,22.61,False,0.0
2015-01-21,2015-02-20,30,call,11.0,9.7,10.8,10.25,10.717089875597548,19.09,False,78.92682926829269
2015-01-21,2015-02-20,30,call,12.0,8.7,9.8,9.25,9.719552606507385,19.09,False,76.64864864864865
2015-01-21,2015-02-20,30,call,13.0,7.7,8.8,8.25,8.72201603493704,19.09,False,73.81818181818181
2015-01-21,2015-02-20,30,call,14.0,6.7,7.8,7.25,7.7244951646567905,19.09,False,70.20689655172414
2015-01-21,2015-02-20,30,call,15.0,5.7,6.8,6.25,6.727166368815654,19.09,False,65.44
2015-01-21,2015-02-20,30,call,16.0,4.7,5.8,5.25,5.731246951251341,19.09,False,58.857142857142854
2015-01-21,2015-02-20,30,call,17.0,3.7,4.7,4.2,4.742036615466393,19.09,False,49.76190476190476
2015-01-21,2015-02-20,30,call,18.0,2.95,3.6,3.2750000000000004,3.7749034680509546,19.09,False,33.2824427480916
2015-01-21,2015-02-20,30,call,19.0,2.3,2.55,2.425,2.860678767199314,19.09,False,3.7113402061855614
2015-01-21,2015-02-20,30,call,20.0,1.5,2.1,1.8,2.0428910748909708,19.09,False,0.0
2015-01-21,2015-02-20,30,call,21.0,1.1,1.5,1.3,1.3637484202444252,19.09,False,0.0
2015-01-21,2015-02-20,30,call,22.0,0.9,1.15,1.025,0.8467355437265311,19.09,False,0.0
2015-01-21,2015-02-20,30,call,23.0,0.65,0.95,0.8,0.4880199535101255,19.09,False,0.0
2015-01-21,2015-02-20,30,call,24.0,0.5,0.7,0.6,0.26126332714168043,19.09,False,0.0
2015-01-21,2015-02-20,30,call,25.0,0.35,0.55,0.45,0.13024557200960984,19.09,False,0.0
2015-01-21,2015-02-20,30,call,26.0,0.3,0.6,0.44999999999999996,0.06068919344306489,19.09,False,0.0
2015-01-21,2015-02-20,30,call,27.0,0.25,0.5,0.375,0.02654850235968509,19.09,False,0.0
2015-01-21,2015-02-20,30,call,28.0,0.2,0.35,0.275,0.010954548870947656,19.09,False,0.0
2015-01-21,2015-02-20,30,call,29.0,0.1,0.4,0.25,0.004283880560766548,19.09,False,0.0
2015-01-21,2015-02-20,30,call,30.0,0.1,0.3,0.2,0.0015950611930872008,19.09,False,0.0
2015-01-21,2015-02-20,30,call,31.0,0.1,0.3,0.2,0.0005679728822051769,19.09,False,0.0
2015-01-21,2015-02-20,30,call,32.0,0.05,0.35,0.19999999999999998,0.00019421525442524235,19.09,False,0.0
2015-01-22,2015-02-20,29,call,11.0,8.7,9.7,9.2,9.91618795621375,19.09,False,87.93478260869566
2015-01-22,2015-02-20,29,call,12.0,6.6,9.1,7.85,8.91856875898437,19.09,False,90.31847133757962
2015-01-22,2015-02-20,29,call,13.0,6.1,8.1,7.1,7.920952622754459,19.09,False,85.77464788732394
2015-01-22,2015-02-20,29,call,14.0,5.9,6.7,6.300000000000001,6.923393917605697,19.09,False,80.79365079365078
2015-01-22,2015-02-20,29,call,15.0,4.8,5.7,5.25,5.926424859122818,19.09,False,77.9047619047619
2015-01-22,2015-02-20,29,call,16.0,3.8,4.7,4.25,4.933108875694019,19.09,False,72.70588235294117
2015-01-22,2015-02-20,29,call,17.0,3.0,3.7,3.35,3.954553861506124,19.09,False,62.38805970149252
2015-01-22,2015-02-20,29,call,18.0,2.1,2.6,2.35,3.0174302547300407,19.09,False,46.38297872340425
2015-01-22,2015-02-20,29,call,19.0,1.4,1.7,1.5499999999999998,2.1653845088197308,19.09,False,5.806451612903217
2015-01-22,2015-02-20,29,call,20.0,1.05,1.15,1.1,1.4467844488808943,19.09,False,0.0
2015-01-22,2015-02-20,29,call,21.0,0.7,0.8,0.75,0.8939556698453757,19.09,False,0.0
2015-01-22,2015-02-20,29,call,22.0,0.5,0.7,0.6,0.5092813663166886,19.09,False,0.0
2015-01-22,2015-02-20,29,call,23.0,0.25,0.55,0.4,0.26755687329080047,19.09,False,0.0
2015-01-22,2015-02-20,29,call,24.0,0.25,0.4,0.325,0.12996047313239512,19.09,False,0.0
2015-01-22,2015-02-20,29,call,25.0,0.15,0.35,0.25,0.05860459398660556,19.09,False,0.0
2015-01-22,2015-02-20,29,call,26.0,0.1,0.35,0.22499999999999998,0.02465692556294441,19.09,False,0.0
2015-01-22,2015-02-20,29,call,27.0,0.05,0.25,0.15,0.00973098053632332,19.09,False,0.0
2015-01-22,2015-02-20,29,call,28.0,0.05,0.25,0.15,0.003621845054241679,19.09,False,0.0
2015-01-22,2015-02-20,29,call,29.0,0.05,0.3,0.175,0.0012780225054531136,19.09,False,0.0
2015-01-22,2015-02-20,29,call,30.0,0.05,0.3,0.175,0.00042968164074850407,19.09,False,0.0
2015-01-22,2015-02-20,29,call,31.0,0.0,0.25,0.125,0.0001382858723309264,19.09,False,0.0
2015-01-22,2015-02-20,29,call,32.0,0.0,0.25,0.125,4.2786149001851825e-05,19.09,False,0.0
2015-01-23,2015-02-20,28,call,11.0,7.6,11.0,9.3,9.35686385697948,19.09,False,86.98924731182794
2015-01-23,2015-02-20,28,call,12.0,6.2,10.7,8.45,8.35840003687684,19.09,False,83.90532544378698
2015-01-23,2015-02-20,28,call,13.0,5.7,9.1,7.4,7.359989681160915,19.09,False,82.29729729729729
2015-01-23,2015-02-20,28,call,14.0,4.7,8.1,6.4,6.362100652939338,19.09,False,79.53125
2015-01-23,2015-02-20,28,call,15.0,3.7,7.1,5.4,5.367318900731727,19.09,False,75.74074074074073
2015-01-23,2015-02-20,28,call,16.0,2.7,6.1,4.4,4.384803255554429,19.09,False,70.22727272727272
2015-01-23,2015-02-20,28,call,17.0,2.4,4.5,3.45,3.4364850824812674,19.09,False,60.57971014492753
2015-01-23,2015-02-20,28,call,18.0,1.55,3.3,2.425,2.5591139188616356,19.09,False,44.94845360824742
2015-01-23,2015-02-20,28,call,19.0,1.45,1.85,1.65,1.7960821922860113,19.09,False,5.454545454545446
2015-01-23,2015-02-20,28,call,20.0,0.95,1.3,1.125,1.1813969042817796,19.09,False,0.0
2015-01-23,2015-02-20,28,call,21.0,0.7,0.9,0.8,0.7263494940289981,19.09,False,0.0
2015-01-23,2015-02-20,28,call,22.0,0.45,0.7,0.575,0.4174108327814716,19.09,False,0.0
2015-01-23,2015-02-20,28,call,23.0,0.35,0.45,0.4,0.2246501244378254,19.09,False,0.0
2015-01-23,2015-02-20,28,call,24.0,0.2,0.45,0.325,0.11360864917859348,19.09,False,0.0
2015-01-23,2015-02-20,28,call,25.0,0.2,0.3,0.25,0.054206662005545914,19.09,False,0.0
2015-01-23,2015-02-20,28,call,26.0,0.1,0.3,0.2,0.024511115557769414,19.09,False,0.0
2015-01-23,2015-02-20,28,call,27.0,0.05,0.3,0.175,0.010551402627767575,19.09,False,0.0
2015-01-23,2015-02-20,28,call,28.0,0.05,0.25,0.15,0.004343282743030044,19.09,False,0.0
2015-01-23,2015-02-20,28,call,29.0,0.05,0.25,0.15,0.001716804342123339,19.09,False,0.0
2015-01-23,2015-02-20,28,call,30.0,0.0,0.25,0.125,0.000654240183174299,19.09,False,0.0
2015-01-23,2015-02-20,28,call,31.0,0.0,0.2,0.1,0.00024124606692839824,19.09,False,0.0
2015-01-23,2015-02-20,28,call,32.0,0.0,0.2,0.1,8.636836756169752e-05,19.09,False,0.0
2015-01-26,2015-02-20,25,call,11.0,7.9,11.8,9.850000000000001,9.662579565723192,19.09,False,82.13197969543145
2015-01-26,2015-02-20,25,call,12.0,7.0,10.5,8.75,8.664633630992174,19.09,False,81.02857142857142
2015-01-26,2015-02-20,25,call,13.0,6.0,9.4,7.7,7.666715007513259,19.09,False,79.0909090909091
2015-01-26,2015-02-20,25,call,14.0,6.2,7.5,6.85,6.669096615866557,19.09,False,74.3065693430657
2015-01-26,2015-02-20,25,call,15.0,5.2,6.5,5.85,5.67346795097321,19.09,False,69.91452991452992
2015-01-26,2015-02-20,25,call,16.0,4.1,5.5,4.8,4.686470651068831,19.09,False,64.375
2015-01-26,2015-02-20,25,call,17.0,3.2,4.3,3.75,3.725649570726688,19.09,False,55.733333333333334
2015-01-26,2015-02-20,25,call,18.0,2.3,3.1,2.7,2.823377649416006,19.09,False,40.37037037037036
2015-01-26,2015-02-20,25,call,19.0,1.5,2.1,1.8,2.022041755488873,19.09,False,4.999999999999992
2015-01-26,2015-02-20,25,call,20.0,0.95,1.35,1.15,1.3598185042620656,19.09,False,0.0
2015-01-26,2015-02-20,25,call,21.0,0.6,0.85,0.725,0.8556368522954578,19.09,False,0.0
2015-01-26,2015-02-20,25,call,22.0,0.4,0.6,0.5,0.5033178654808825,19.09,False,0.0
2015-01-26,2015-02-20,25,call,23.0,0.25,0.4,0.325,0.2771470695884455,19.09,False,0.0
2015-01-26,2015-02-20,25,call,24.0,0.2,0.4,0.30000000000000004,0.14326019032077797,19.09,False,0.0
2015-01-26,2015-02-20,25,call,25.0,0.15,0.3,0.22499999999999998,0.06977959632390474,19.09,False,0.0
2015-01-26,2015-02-20,25,call,26.0,0.1,0.3,0.2,0.03216414330793094,19.09,False,0.0
2015-01-26,2015-02-20,25,call,27.0,0.05,0.2,0.125,0.014092358842274666,19.09,False,0.0
2015-01-26,2015-02-20,25,call,28.0,0.05,0.25,0.15,0.005894883106058152,19.09,False,0.0
2015-01-26,2015-02-20,25,call,29.0,0.05,0.25,0.15,0.0023642122493916368,19.09,False,0.0
2015-01-26,2015-02-20,25,call,30.0,0.0,0.25,0.125,0.0009127549806465171,19.09,False,0.0
2015-01-26,2015-02-20,25,call,31.0,0.0,0.2,0.1,0.00034048376622559245,19.09,False,0.0
2015-01-26,2015-02-20,25,call,32.0,0.0,0.2,0.1,0.00012314224488156004,19.09,False,0.0
2015-01-27,2015-02-20,24,call,11.0,8.9,10.6,9.75,10.174456246306903,19.09,False,82.97435897435898
2015-01-27,2015-02-20,24,call,12.0,7.0,9.6,8.3,9.175770496048571,19.09,False,85.42168674698794
